Date,VIX,T-Bill_13W_Yield,10Y_Treasury_Yield,Credit_Spread
20/09/2019,24.78523213,1.129122741,2.671555484,1.542432742
23/09/2019,15.27793703,0.900134812,2.831789596,1.931654784
24/09/2019,23.79581242,1.330764293,2.38770627,1.056941977
25/09/2019,18.8742388,1.157101594,2.610062828,1.452961234
26/09/2019,21.42755857,0.520958607,2.597445574,2.076486967
27/09/2019,9.350368672,1.220604853,2.064209932,0.843605079
30/09/2019,26.98006548,1.507655939,2.793673237,1.286017298
01/10/2019,22.9262596,0.930662866,1.81222126,0.881558394
02/10/2019,25.93874712,1.439552958,2.446327622,1.006774665
03/10/2019,22.13945433,1.047586831,2.445412969,1.397826138
04/10/2019,20.79826944,1.055935234,2.422197568,1.366262334
07/10/2019,15.73303983,1.118165228,2.921034295,1.802869067
08/10/2019,22.99832986,1.401556174,2.805364249,1.403808075
09/10/2019,14.80039671,1.239865213,2.396880941,1.157015729
10/10/2019,21.52513359,0.616515044,2.315302733,1.698787689
11/10/2019,26.91082788,0.645957418,2.186766428,1.540809009
14/10/2019,13.52383827,0.887456575,2.279647214,1.392190639
15/10/2019,17.89194514,1.146781199,2.378708969,1.23192777
16/10/2019,18.15739055,1.068041685,2.42926266,1.361220976
17/10/2019,22.87788236,0.799050037,2.48048157,1.681431533
18/10/2019,23.52929548,0.71696568,3.056278653,2.339312973
21/10/2019,13.99777194,1.107031673,2.918047045,1.811015371
22/10/2019,22.31353827,0.807200821,2.272239487,1.465038667
23/10/2019,22.90957063,0.753571309,3.207926014,2.454354705
24/10/2019,20.83517364,1.123778836,2.106373906,0.982595069
25/10/2019,20.30023319,0.96693497,2.769637388,1.802702418
28/10/2019,25.66621785,0.980304708,2.154335023,1.174030315
29/10/2019,31.34023836,0.729387271,2.243290401,1.51390313
30/10/2019,19.96219627,0.900220403,2.714754323,1.81453392
31/10/2019,15.2660569,1.173053486,2.119426753,0.946373267
01/11/2019,18.572374,1.021142261,2.74171607,1.720573809
04/11/2019,18.16115342,1.162893098,2.432344148,1.269451051
05/11/2019,16.54159791,1.15487637,2.395156681,1.240280311
06/11/2019,15.65986514,0.736522932,2.816240493,2.079717561
07/11/2019,23.67898299,1.081509225,2.421238181,1.339728956
08/11/2019,24.33379892,1.093628029,2.927142435,1.833514406
11/11/2019,12.0591723,1.155545365,2.867035612,1.711490247
12/11/2019,18.24507596,1.100855326,2.901480811,1.800625485
13/11/2019,12.58858928,1.070070745,2.484283598,1.414212854
14/11/2019,25.12209186,0.651253201,1.900066173,1.248812972
15/11/2019,18.96608476,0.977066995,2.562909384,1.585842389
18/11/2019,19.22180456,0.876103008,2.34787073,1.471767722
19/11/2019,19.02850061,1.094948395,2.403567095,1.3086187
20/11/2019,21.31881022,0.98551783,2.579874454,1.594356624
21/11/2019,16.04751046,0.72084005,2.965471586,2.244631536
22/11/2019,24.60355513,1.038559055,2.463025433,1.424466378
25/11/2019,21.78129867,0.965606771,2.290525218,1.324918447
26/11/2019,21.83724884,0.687359648,2.585524277,1.898164629
27/11/2019,18.9577826,0.899419099,2.690388273,1.790969175
28/11/2019,27.30298268,0.763020855,2.396746699,1.633725844
29/11/2019,19.15783021,1.274933146,2.275210143,1.000276997
02/12/2019,13.73617552,1.100136902,2.603566301,1.503429399
03/12/2019,21.3804957,1.055003761,2.602594792,1.547591031
04/12/2019,22.13147855,1.124930861,2.514954764,1.390023903
05/12/2019,16.1966155,0.970364632,2.850914395,1.880549763
06/12/2019,26.84999458,0.981546036,2.381093555,1.399547519
09/12/2019,14.48522857,1.303245104,2.414126227,1.110881123
10/12/2019,21.69769063,0.764701903,2.571227083,1.806525179
11/12/2019,17.72606274,0.722324803,2.779311058,2.056986254
12/12/2019,17.95212558,0.90432004,2.518975944,1.614655904
13/12/2019,12.13712082,0.923897279,3.356707778,2.432810499
16/12/2019,16.29627734,1.033199849,2.386977443,1.353777594
17/12/2019,21.79941429,0.91397532,2.690423091,1.77644777
18/12/2019,12.87719521,0.951298507,2.677124888,1.725826382
19/12/2019,16.01238435,1.003857042,2.431872604,1.428015562
20/12/2019,29.09120823,1.208614783,2.369568801,1.160954018
23/12/2019,18.61522667,0.867709947,2.237365436,1.369655489
24/12/2019,19.812364,0.826630484,2.718304419,1.891673936
25/12/2019,31.62822374,1.29119591,2.795309623,1.504113713
26/12/2019,18.01869414,0.470821788,2.492089329,2.02126754
27/12/2019,25.39359495,0.672155753,2.621079931,1.948924178
30/12/2019,25.54902452,0.892687934,2.583524607,1.690836673
31/12/2019,15.30482718,0.893406911,3.12561749,2.232210579
01/01/2020,16.81306949,0.942976901,2.331702467,1.388725567
02/01/2020,10.30756508,0.631281949,2.457002403,1.825720454
03/01/2020,14.3914392,0.841828383,2.437739627,1.595911244
06/01/2020,22.86369642,1.222943133,2.34867736,1.125734228
07/01/2020,27.31655727,1.062206808,3.010183179,1.94797637
08/01/2020,18.57585926,1.253975875,2.280167836,1.026191961
09/01/2020,22.30607232,1.1329584,2.580088591,1.447130192
10/01/2020,23.44676587,0.874903312,2.17452251,1.299619198
13/01/2020,28.77196564,1.728126997,2.312975229,0.584848232
14/01/2020,26.96780637,1.111690676,2.45675614,1.345065464
15/01/2020,23.25081335,1.435281374,2.102692837,0.667411463
16/01/2020,19.10166601,0.921214542,2.415846396,1.494631855
17/01/2020,13.52011684,1.028190724,2.791364797,1.763174073
20/01/2020,28.31132858,0.818230508,2.342059761,1.523829253
21/01/2020,16.97559689,1.012838982,2.63986663,1.627027648
22/01/2020,19.7290602,1.217018961,2.199660264,0.982641303
23/01/2020,27.10100183,1.451565263,2.953138356,1.501573093
24/01/2020,30.94849008,0.916239897,1.949378874,1.033138978
27/01/2020,24.39266753,0.784793754,2.510188586,1.725394832
28/01/2020,10.59101695,0.863713064,2.364291417,1.500578353
29/01/2020,20.35775352,1.137973867,2.527893749,1.389919883
30/01/2020,9.300036071,0.650503493,2.412361569,1.761858076
31/01/2020,12.18636423,1.137869422,2.62116021,1.483290788
03/02/2020,15.2326013,0.839144782,2.704695037,1.865550255
04/02/2020,22.33483232,0.980215497,3.444251475,2.464035977
05/02/2020,24.81081019,1.287471717,2.764282122,1.476810405
06/02/2020,17.43123258,0.971456841,2.441079939,1.469623099
07/02/2020,27.75017256,1.220584921,2.466065993,1.245481073
10/02/2020,28.71968192,1.523773224,2.548985261,1.025212037
11/02/2020,21.47148987,1.02071139,2.36843557,1.34772418
12/02/2020,20.27342611,0.660409721,2.983939571,2.32352985
13/02/2020,15.59095393,1.034237651,2.691082101,1.65684445
14/02/2020,32.04324828,1.051435607,2.380899103,1.329463496
17/02/2020,19.60484002,1.030667074,2.656812334,1.62614526
18/02/2020,24.52728428,0.863239767,2.845800959,1.982561192
19/02/2020,23.02978487,1.20203796,2.062177727,0.860139767
20/02/2020,20.80335448,0.933968612,2.225742938,1.291774326
21/02/2020,18.6965332,0.908744423,1.84130515,0.932560727
24/02/2020,22.05326803,0.849835674,2.845736004,1.99590033
25/02/2020,27.73833487,1.066872206,2.582397655,1.515525448
26/02/2020,12.51483715,0.971927559,1.894244831,0.922317272
27/02/2020,18.46057932,1.197361694,3.120922824,1.92356113
28/02/2020,19.61087184,0.830455662,2.606423334,1.775967672
02/03/2020,20.19209897,0.920646329,2.561074689,1.64042836
03/03/2020,22.55876178,0.88733725,2.669123762,1.781786511
04/03/2020,16.76684638,1.010534986,2.34500662,1.334471635
05/03/2020,19.95862925,0.856808504,2.545987462,1.689178958
06/03/2020,22.0409772,0.919010981,2.596369903,1.677358922
09/03/2020,16.73394448,0.906100637,2.354066616,1.44796598
10/03/2020,18.39329849,1.019400884,2.763465378,1.744064494
11/03/2020,19.64342463,0.898136523,2.319300844,1.421164321
12/03/2020,14.4891664,1.251020447,2.434615671,1.183595224
13/03/2020,23.78424877,0.93995301,2.77887808,1.83892507
16/03/2020,24.8695459,0.890061434,2.628854716,1.738793282
17/03/2020,22.62420054,1.055519575,2.73902315,1.683503575
18/03/2020,26.8306833,0.931583778,2.56189396,1.630310182
19/03/2020,10.67445347,0.769190297,2.773051956,2.003861659
20/03/2020,21.97821774,0.802643387,2.638137814,1.835494427
23/03/2020,8.447482044,0.850575458,2.771916872,1.921341414
24/03/2020,16.01642493,1.159948355,2.700754261,1.540805906
25/03/2020,25.68536402,1.012030172,2.383772343,1.371742171
26/03/2020,13.11690764,0.712245329,2.785642908,2.073397579
27/03/2020,25.98441011,1.153455935,2.189141276,1.035685341
30/03/2020,27.232184,1.240453103,2.556197844,1.315744742
31/03/2020,20.51508679,0.980907579,2.668085854,1.687178275
01/04/2020,14.56184038,0.994716997,2.843034464,1.848317468
02/04/2020,21.52309335,0.87500857,3.100818472,2.225809902
03/04/2020,24.77404088,1.119731836,2.723594628,1.603862792
06/04/2020,18.89251982,0.973974593,3.030348496,2.056373903
07/04/2020,16.58635071,1.050942809,2.355774293,1.304831485
08/04/2020,11.93240403,0.836708987,2.566286634,1.729577646
09/04/2020,25.86037337,0.632712315,2.492124448,1.859412133
10/04/2020,15.10214795,0.879195297,2.697947618,1.818752321
13/04/2020,14.82285765,1.048317708,2.169735361,1.121417653
14/04/2020,25.37075774,1.128245454,2.54447316,1.416227706
15/04/2020,29.2653019,0.993442079,2.54245539,1.549013312
16/04/2020,30.02436631,1.138729689,2.653234365,1.514504676
17/04/2020,23.95059508,0.816512029,2.087743548,1.271231519
20/04/2020,22.11399057,0.919464563,2.758158596,1.838694033
21/04/2020,20.21203653,1.032624918,2.761488408,1.72886349
22/04/2020,19.44089907,1.146994595,2.244823703,1.097829108
23/04/2020,16.59085998,0.96046061,2.242693632,1.282233022
24/04/2020,26.17342317,1.017561533,3.023018148,2.005456615
27/04/2020,18.12176015,0.625007886,2.766702535,2.141694649
28/04/2020,27.0041774,0.596625026,2.575959692,1.979334665
29/04/2020,16.77552937,1.126849131,2.932926372,1.806077241
30/04/2020,21.57191093,1.156829403,2.995845552,1.839016149
01/05/2020,24.000358,1.193292114,2.14118736,0.947895247
04/05/2020,11.94951935,0.887492268,2.449222714,1.561730446
05/05/2020,18.44440928,1.023661077,2.67964786,1.655986784
06/05/2020,19.62936442,0.842086054,2.940332367,2.098246313
07/05/2020,17.88624,0.782976248,2.511530307,1.72855406
08/05/2020,13.70582651,1.124877799,2.337331704,1.212453905
11/05/2020,15.45308744,0.896253742,2.397574736,1.501320995
12/05/2020,12.64010574,0.843479871,2.582223526,1.738743655
13/05/2020,14.90323744,0.807327931,2.63220839,1.824880458
14/05/2020,20.88388821,0.766328811,2.707546414,1.941217604
15/05/2020,22.19490485,0.955553954,2.153985621,1.198431667
18/05/2020,18.12157027,1.279656781,2.251619748,0.971962967
19/05/2020,19.77505824,1.131069841,2.32962919,1.198559348
20/05/2020,7.395937315,0.862196785,2.320627174,1.458430389
21/05/2020,20.63040972,1.005386556,2.501484754,1.496098198
22/05/2020,21.30814966,1.072492623,2.671351598,1.598858976
25/05/2020,25.70631947,0.590476665,2.468420061,1.877943396
26/05/2020,23.2163804,0.805926986,2.563149051,1.757222064
27/05/2020,17.29338539,1.324858342,1.830803487,0.505945145
28/05/2020,19.19973729,0.974819371,2.696624558,1.721805187
29/05/2020,21.80062621,1.093611984,2.926032133,1.832420149
01/06/2020,15.30405719,1.155235237,2.92452513,1.769289893
02/06/2020,14.77375605,0.87159507,2.304131561,1.43253649
03/06/2020,9.558177187,0.993316892,2.524811487,1.531494595
04/06/2020,14.79649866,1.280045454,2.194796638,0.914751184
05/06/2020,20.63402753,0.631080215,2.830588725,2.19950851
08/06/2020,9.79472878,1.046840528,2.336834509,1.289993981
09/06/2020,18.71126956,0.854513771,2.401495764,1.546981992
10/06/2020,26.14996428,1.008956861,2.511297092,1.502340232
11/06/2020,17.40308379,1.459845904,2.971692865,1.511846961
12/06/2020,25.6286508,1.024051112,2.286102428,1.262051316
15/06/2020,13.91586284,0.917966259,2.31765938,1.399693121
16/06/2020,22.31208257,0.890974445,2.250750683,1.359776238
17/06/2020,24.50082112,0.786487191,2.360876291,1.574389101
18/06/2020,22.05887198,1.095644155,2.335686457,1.240042302
19/06/2020,27.72432818,0.973187425,2.780505667,1.807318242
22/06/2020,24.80004199,1.305135094,2.150274476,0.845139382
23/06/2020,23.28306492,0.738913785,2.591547918,1.852634133
24/06/2020,12.04798518,0.735867149,2.491263814,1.755396665
25/06/2020,24.74019163,1.276970654,2.724226569,1.447255915
26/06/2020,23.53542174,1.103980268,2.960076851,1.856096583
29/06/2020,18.45318068,0.78420056,2.555569814,1.771369254
30/06/2020,9.68645018,0.827618052,2.656249843,1.828631792
01/07/2020,21.19574316,0.740307487,2.687673542,1.947366055
02/07/2020,19.3758168,0.846244632,2.97220279,2.125958157
03/07/2020,19.93881839,0.999016921,2.589865363,1.590848442
06/07/2020,15.91268708,0.700813159,2.585101559,1.8842884
07/07/2020,19.07687458,1.169941684,2.50462915,1.334687466
08/07/2020,19.07387894,1.001467188,3.022540619,2.02107343
09/07/2020,18.06882942,0.996360595,2.267886077,1.271525483
10/07/2020,20.32654439,0.864627135,2.283826069,1.419198934
13/07/2020,13.43778426,1.095988956,2.488212526,1.39222357
14/07/2020,27.40633361,0.680608967,2.960436563,2.279827595
15/07/2020,25.92394589,1.030669935,2.74005522,1.709385285
16/07/2020,20.65038588,0.805873144,2.574909474,1.76903633
17/07/2020,24.3184318,0.887815699,3.127871507,2.240055808
20/07/2020,15.51636628,1.280941045,2.353365154,1.072424109
21/07/2020,23.0801137,1.116434235,3.025463504,1.909029269
22/07/2020,14.90253168,1.061881863,1.912997224,0.851115361
23/07/2020,25.38846898,1.15905668,2.584930209,1.425873529
24/07/2020,20.46379304,0.289908415,2.521724497,2.231816082
27/07/2020,19.41415858,0.696706008,2.427071174,1.730365166
28/07/2020,24.32716253,1.208274697,2.645838414,1.437563717
29/07/2020,23.69722956,0.846130873,2.023315877,1.177185003
30/07/2020,17.30783999,1.149288944,2.875451614,1.726162671
31/07/2020,17.75718039,1.116048963,2.879470243,1.76342128
03/08/2020,21.50440815,1.204309337,2.231948065,1.027638728
04/08/2020,19.11066756,0.874083407,2.738482084,1.864398676
05/08/2020,19.04098575,0.753996862,2.851717003,2.097720141
06/08/2020,22.64588446,0.735981561,2.352067111,1.61608555
07/08/2020,14.78972734,0.963428927,2.275463484,1.312034557
10/08/2020,12.72273938,1.17680602,2.320764191,1.14395817
11/08/2020,25.29950095,0.751440268,2.837006182,2.085565914
12/08/2020,13.17086278,1.098119307,2.822672156,1.72455285
13/08/2020,27.88587667,0.937787944,2.548000522,1.610212578
14/08/2020,12.9751044,0.894375291,2.577808635,1.683433344
17/08/2020,21.01480001,1.055377157,2.017834154,0.962456997
18/08/2020,22.48043704,1.116090677,2.304249544,1.188158866
19/08/2020,16.88053785,1.191516303,2.627971709,1.436455406
20/08/2020,9.081064834,1.254479335,2.459604863,1.205125528
21/08/2020,27.02971338,1.156301746,2.474511126,1.31820938
24/08/2020,23.60920449,0.804840042,2.115739432,1.31089939
25/08/2020,23.91203781,0.932174517,2.502164871,1.569990353
26/08/2020,16.74403185,1.313740909,2.71706563,1.403324721
27/08/2020,16.01021997,1.009193731,2.900310351,1.891116619
28/08/2020,19.50944233,1.030720498,2.037010854,1.006290356
31/08/2020,22.17836573,1.056723384,2.74658411,1.689860726
01/09/2020,18.28262916,1.360113825,2.491606799,1.131492974
02/09/2020,15.32168289,0.937218503,2.667759927,1.730541424
03/09/2020,15.16573474,0.594726347,2.670546453,2.075820106
04/09/2020,12.1769927,0.836841376,2.616630251,1.779788875
07/09/2020,18.05634531,0.931269255,2.764813641,1.833544386
08/09/2020,19.71645576,0.8138891,2.241187737,1.427298636
09/09/2020,17.69208198,1.353221211,2.633827054,1.280605843
10/09/2020,24.57907064,1.072089968,2.39220559,1.320115621
11/09/2020,24.4027794,1.098992928,2.418812742,1.319819814
14/09/2020,26.40571003,1.363237015,2.898590076,1.535353061
15/09/2020,19.7533871,0.941661975,2.407522869,1.465860894
16/09/2020,20.54273619,1.225287394,2.387940551,1.162653157
17/09/2020,12.82226077,1.281547282,2.095145393,0.81359811
18/09/2020,17.90428864,0.716833894,2.438659287,1.721825394
21/09/2020,19.51835828,1.17712023,2.602192952,1.425072722
22/09/2020,20.82374214,0.926884166,2.755138788,1.828254622
23/09/2020,15.31332848,1.021738131,2.269158827,1.247420696
24/09/2020,18.2265197,0.835815329,2.740707361,1.904892031
25/09/2020,16.14809866,1.04754538,2.460509738,1.412964358
28/09/2020,11.57055449,1.127711881,2.985448226,1.857736346
29/09/2020,18.44916504,0.97681991,2.044343945,1.067524035
30/09/2020,20.55242414,1.096695906,2.604969875,1.50827397
01/10/2020,18.90336976,0.979059884,2.064307881,1.085247997
02/10/2020,20.7333087,0.802526785,2.398416707,1.595889922
05/10/2020,21.81758162,1.291776258,1.952203315,0.660427057
06/10/2020,21.19975226,0.717341246,1.962459107,1.245117861
07/10/2020,28.72219012,0.590411735,2.548163171,1.957751436
08/10/2020,23.65290092,0.852998808,2.319370183,1.466371376
09/10/2020,21.04205056,0.92486836,2.545190019,1.620321659
12/10/2020,22.72624334,0.924146791,2.690044229,1.765897438
13/10/2020,21.9828336,1.005912599,2.174184073,1.168271474
14/10/2020,24.43533584,0.689878934,2.974417209,2.284538275
15/10/2020,14.11593533,1.37758197,2.30573031,0.928148339
16/10/2020,9.377438715,0.913261008,1.692066927,0.778805918
19/10/2020,22.46957857,1.060807283,2.510813917,1.450006634
20/10/2020,15.08779146,1.092098885,2.786673532,1.694574647
21/10/2020,18.79235203,1.180821458,2.334644741,1.153823283
22/10/2020,27.01050119,1.071724271,3.102424417,2.030700146
23/10/2020,22.93427356,1.26515217,2.259335968,0.994183798
26/10/2020,16.53820598,1.172343103,2.031034329,0.858691226
27/10/2020,26.08230163,1.077911371,2.93858051,1.860669139
28/10/2020,25.91260673,0.765285143,2.369911611,1.604626468
29/10/2020,20.73837826,0.937839812,1.889390571,0.951550759
30/10/2020,13.24186897,1.115578301,2.461951203,1.346372902
02/11/2020,17.74500552,1.149217392,2.398274663,1.249057271
03/11/2020,16.8307538,0.836929698,2.661106667,1.82417697
04/11/2020,23.83395938,1.083915845,2.489814254,1.405898409
05/11/2020,30.66020175,0.877362487,2.528318783,1.650956296
06/11/2020,19.63570676,1.254142907,2.207676255,0.953533349
09/11/2020,12.27719958,1.159301659,2.334182329,1.17488067
10/11/2020,18.65973863,1.16145646,2.709602057,1.548145597
11/11/2020,23.52780771,0.968294769,2.394752842,1.426458073
12/11/2020,22.22120698,1.071141488,2.617330901,1.546189413
13/11/2020,17.48519366,1.064062872,2.81996286,1.755899988
16/11/2020,20.22979758,0.919569671,2.532002145,1.612432474
17/11/2020,20.52609112,0.732039059,2.024113931,1.292074873
18/11/2020,10.41116411,0.867665282,2.683069309,1.815404027
19/11/2020,13.30484108,0.81990659,2.743245212,1.923338623
20/11/2020,13.57153219,0.943509983,2.45829672,1.514786737
23/11/2020,13.89510345,0.896697127,2.51405405,1.617356923
24/11/2020,25.02925897,0.842907381,2.548266344,1.705358963
25/11/2020,21.25778694,1.178379773,2.672093385,1.493713612
26/11/2020,19.3536131,0.57434996,2.49927287,1.924922911
27/11/2020,12.11461193,0.828832953,2.339068162,1.510235209
30/11/2020,23.98097216,1.172884975,2.538245612,1.365360637
01/12/2020,21.52522321,0.885458439,2.582837298,1.697378859
02/12/2020,18.40230795,0.983824555,2.739504234,1.755679678
03/12/2020,22.29155289,0.723933583,2.409380813,1.68544723
04/12/2020,19.33778717,0.577552785,2.158585872,1.581033086
07/12/2020,11.34525071,0.55810634,2.514163305,1.956056965
08/12/2020,19.29409689,1.164926789,2.570169006,1.405242217
09/12/2020,17.15971975,1.154119092,2.396286599,1.242167507
10/12/2020,12.84357847,0.983588952,2.491230985,1.507642032
11/12/2020,21.18710361,0.939918396,1.942794243,1.002875847
14/12/2020,11.44249557,0.928905287,2.530032056,1.60112677
15/12/2020,24.05387678,0.746243607,2.851677779,2.105434172
16/12/2020,18.92424514,0.620806163,2.430113265,1.809307102
17/12/2020,21.87828028,0.708956311,2.599267792,1.890311481
18/12/2020,22.79229661,1.095215196,2.381279085,1.286063889
21/12/2020,15.60414937,0.48888832,1.966188482,1.477300161
22/12/2020,29.40539191,0.911332863,2.627786277,1.716453413
23/12/2020,22.74418896,0.976378993,2.49903385,1.522654856
24/12/2020,12.52166804,1.047173601,2.595826494,1.548652893
25/12/2020,27.34726915,0.750447007,2.721695821,1.971248814
28/12/2020,23.5606753,1.186698691,2.600639736,1.413941045
29/12/2020,20.42583358,0.964889064,2.464924064,1.500035
30/12/2020,17.31359984,0.75531365,2.575868858,1.820555208
31/12/2020,23.86877911,1.141389478,2.526028286,1.384638809
01/01/2021,23.80960097,0.98400236,2.802841307,1.818838947
04/01/2021,3.685516298,0.626089845,2.624754368,1.998664522
05/01/2021,22.4943714,0.93470407,3.158171768,2.223467697
06/01/2021,16.58338706,0.968152057,2.89221442,1.924062363
07/01/2021,28.3269169,0.721873371,2.607638184,1.885764813
08/01/2021,23.93284128,0.754445698,3.012169633,2.257723934
11/01/2021,19.4098182,0.893673662,2.921736923,2.02806326
12/01/2021,10.35485371,0.99952666,2.534556957,1.535030297
13/01/2021,22.39119527,1.391305231,2.480116776,1.088811545
14/01/2021,25.82256114,0.72541808,2.045892734,1.320474654
15/01/2021,15.78817383,0.877992893,1.966136993,1.088144101
18/01/2021,15.28091001,0.766263788,2.736417836,1.970154048
19/01/2021,24.30114938,0.789168695,2.891073474,2.101904778
20/01/2021,25.87973613,1.140795827,1.875991971,0.735196144
21/01/2021,16.39646422,1.037632999,2.974602196,1.936969197
22/01/2021,17.16532454,0.989575679,2.36517155,1.375595871
25/01/2021,21.8813389,0.821930675,2.706190646,1.884259971
26/01/2021,16.70096954,1.079420437,2.838576363,1.759155926
27/01/2021,9.141353382,0.7417494,2.064760235,1.323010835
28/01/2021,24.46323987,1.220404192,2.423626023,1.203221831
29/01/2021,22.31543875,0.836382199,2.528179546,1.691797348
01/02/2021,21.40203288,1.013932161,2.411181385,1.397249223
02/02/2021,10.5162841,0.62544748,2.532452095,1.907004615
03/02/2021,19.68963726,0.612839121,2.66183478,2.048995659
04/02/2021,8.966782649,1.031052767,2.349813766,1.318760999
05/02/2021,24.39720037,1.307821775,2.498294979,1.190473204
08/02/2021,20.16176069,1.057554378,2.154853557,1.09729918
09/02/2021,23.58168391,0.792748797,2.444943786,1.652194989
10/02/2021,24.24153146,0.971690911,2.548369089,1.576678178
11/02/2021,32.37097078,0.902742385,2.350586002,1.447843617
12/02/2021,9.481587811,1.207338008,2.897167397,1.689829389
15/02/2021,13.30908667,0.93473341,2.978603537,2.043870127
16/02/2021,19.90990483,0.859514748,2.490767178,1.63125243
17/02/2021,14.38097519,1.193811588,2.251952372,1.058140784
18/02/2021,22.05000559,0.794522093,2.639604787,1.845082695
19/02/2021,21.80070432,1.003158785,2.353931686,1.350772902
22/02/2021,5.524702168,1.097625208,2.60206028,1.504435072
23/02/2021,5.78922914,0.968436623,2.641132293,1.67269567
24/02/2021,15.91546068,1.098265955,2.627212036,1.528946081
25/02/2021,15.76986949,0.713222476,2.831617387,2.118394911
26/02/2021,16.2824613,1.304309943,2.423392832,1.119082889
01/03/2021,19.714447,0.976137386,2.784819148,1.808681762
02/03/2021,18.59457078,1.329909024,2.888918061,1.559009037
03/03/2021,16.80050244,1.013108295,3.107401982,2.094293688
04/03/2021,16.82343024,0.89138883,2.72435673,1.8329679
05/03/2021,20.73551118,1.457296713,2.505666484,1.048369771
08/03/2021,20.84893402,0.725065552,2.024274017,1.299208465
09/03/2021,20.62021754,0.967876979,2.3134342,1.34555722
10/03/2021,19.87478304,0.994935052,2.738940376,1.744005324
11/03/2021,14.78988343,0.933905909,2.389215541,1.455309632
12/03/2021,19.42753982,0.851309768,2.49431393,1.643004162
15/03/2021,17.69572689,1.006521084,2.641610013,1.635088929
16/03/2021,17.35141937,1.407129312,2.386164686,0.979035375
17/03/2021,27.58055893,1.334569725,2.42526381,1.090694085
18/03/2021,15.37478458,0.936468954,1.932175292,0.995706338
19/03/2021,22.63369733,0.66914984,2.669573737,2.000423897
22/03/2021,17.77221389,1.249371604,1.941657322,0.692285718
23/03/2021,26.52665959,1.324786995,2.386430172,1.061643177
24/03/2021,23.28896427,1.085488234,2.309929097,1.224440862
25/03/2021,24.84370258,1.197520774,2.614837958,1.417317184
26/03/2021,18.34676104,1.058719117,2.426641135,1.367922019
29/03/2021,16.5210215,1.317426447,2.512259595,1.194833149
30/03/2021,23.19663246,0.957753363,2.985301596,2.027548233
31/03/2021,18.62702782,1.198624235,2.299051912,1.100427677
01/04/2021,17.84645677,1.085870217,2.819227287,1.733357069
02/04/2021,27.06069605,1.181012192,2.604706339,1.423694146
05/04/2021,27.48485372,0.915356851,2.569091562,1.653734711
06/04/2021,19.91552871,0.707579322,2.305702468,1.598123146
07/04/2021,20.50316306,1.108110355,2.407656163,1.299545808
08/04/2021,22.94548461,0.863866934,2.676194637,1.812327703
09/04/2021,16.83042211,1.218929259,2.920728754,1.701799495
12/04/2021,21.75466864,0.847963041,2.607653917,1.759690875
13/04/2021,31.72404848,1.015234129,2.358278209,1.34304408
14/04/2021,27.8490555,1.19732495,2.659721827,1.462396877
15/04/2021,16.65290573,0.841604978,2.469790539,1.628185561
16/04/2021,14.85735755,1.387443836,2.193672604,0.806228768
19/04/2021,20.80294538,1.349466491,2.100810083,0.751343592
20/04/2021,22.10131306,1.158134359,2.65717809,1.499043731
21/04/2021,10.4943199,0.813682977,2.79729012,1.983607143
22/04/2021,13.86972625,1.055868397,2.487961087,1.432092689
23/04/2021,14.45656111,0.768884726,2.788131816,2.019247091
26/04/2021,21.97701876,0.841878493,2.14856859,1.306690097
27/04/2021,17.6644495,0.846422895,2.520338184,1.673915289
28/04/2021,13.34547471,1.014703246,2.150212465,1.13550922
29/04/2021,19.42985549,1.341672534,2.373139261,1.031466726
30/04/2021,20.24290602,1.044787888,2.181706597,1.136918708
03/05/2021,24.74385953,1.050753089,2.619847334,1.569094245
04/05/2021,21.94619739,1.014136678,2.27313792,1.259001243
05/05/2021,13.7804709,0.938366466,2.309536477,1.371170011
06/05/2021,21.42763203,1.244257501,2.556259308,1.312001807
07/05/2021,21.9816982,0.889769388,2.059443402,1.169674015
10/05/2021,14.31963234,0.795117475,2.98853418,2.193416705
11/05/2021,26.3901912,0.718383453,2.426662106,1.708278653
12/05/2021,23.05320905,1.043110821,2.4185392,1.375428379
13/05/2021,13.51607939,0.77870995,2.687266232,1.908556282
14/05/2021,12.39448186,1.396175885,2.28459269,0.888416805
17/05/2021,27.66513502,0.521462052,2.290479978,1.769017925
18/05/2021,24.60314888,1.21506608,2.432874834,1.217808754
19/05/2021,9.414443557,1.088802613,2.683526854,1.594724241
20/05/2021,15.30378416,1.315084325,2.183613221,0.868528896
21/05/2021,20.89452651,1.438213494,2.521206102,1.082992609
24/05/2021,25.55326368,1.158216183,2.389214299,1.230998116
25/05/2021,18.8416211,0.916693478,2.916776489,2.00008301
26/05/2021,17.92965554,0.74536739,2.807944864,2.062577474
27/05/2021,14.92997954,0.678430858,2.99667577,2.318244911
28/05/2021,28.79410038,0.906229805,2.675565788,1.769335983
31/05/2021,25.06116562,0.933742036,2.123236826,1.18949479
01/06/2021,22.38387134,0.71986352,2.291097906,1.571234385
02/06/2021,25.34058376,0.971820827,2.029596715,1.057775888
03/06/2021,22.03599029,0.951757529,2.511243484,1.559485954
04/06/2021,17.91449321,0.868409377,2.500615635,1.632206258
07/06/2021,26.34970897,0.753528219,2.650606044,1.897077825
08/06/2021,23.17149311,0.852439674,2.308543544,1.45610387
09/06/2021,23.61249502,1.082130698,2.354641288,1.272510589
10/06/2021,30.47515285,1.444163737,2.750920788,1.306757051
